--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
285.009  000.601  000.601: require('vim.health')
285.010  001.024  000.423: require('vim.deprecated.health')
285.668  000.435  000.435: require('lspconfig/util')
286.033  000.362  000.362: require('lspconfig.configs.tailwindcss')
286.452  000.331  000.331: require('lspconfig.configs.gopls')
286.898  000.316  000.316: require('lspconfig.configs.astro')
287.393  000.410  000.410: require('lspconfig.configs.marksman')
287.825  000.366  000.366: require('lspconfig.configs.ts_ls')
288.844  000.234  000.234: require('telescope-live-grep-args.helpers')
288.845  000.500  000.266: require('telescope-live-grep-args.actions.quote_prompt')
288.846  000.833  000.332: require('telescope-live-grep-args.actions')
291.292  000.912  000.912: require('fzf_lib')
291.296  001.373  000.461: require('telescope._extensions.fzf')
292.236  000.475  000.475: require('plenary.window.float')
292.240  000.938  000.463: require('telescope._extensions.git_worktree')
294.200  000.437  000.437: require('telescope._extensions.file_browser.utils')
294.645  000.444  000.444: require('telescope._extensions.file_browser.lsp')
294.692  002.096  001.215: require('telescope._extensions.file_browser.actions')
295.933  000.339  000.339: require('telescope._extensions.file_browser.git')
296.222  000.288  000.288: require('telescope._extensions.file_browser.make_entry_utils')
296.597  000.374  000.374: require('telescope._extensions.file_browser.fs_stat')
296.599  001.462  000.461: require('telescope._extensions.file_browser.make_entry')
296.603  001.910  000.449: require('telescope._extensions.file_browser.finders')
296.941  000.338  000.338: require('telescope._extensions.file_browser.picker')
297.279  000.337  000.337: require('telescope._extensions.file_browser.config')
297.281  005.039  000.358: require('telescope._extensions.file_browser')
298.424  000.475  000.475: require('nvim-web-devicons.filetypes')
299.659  000.857  000.857: require('nvim-web-devicons.default.icons_by_filename')
300.891  001.231  001.231: require('nvim-web-devicons.default.icons_by_file_extension')
301.382  000.490  000.490: require('nvim-web-devicons.default.icons_by_operating_system')
301.752  000.369  000.369: require('nvim-web-devicons.default.icons_by_desktop_environment')
302.091  000.338  000.338: require('nvim-web-devicons.default.icons_by_window_manager')
302.092  003.653  000.368: require('nvim-web-devicons.icons-default')
302.284  004.962  000.834: require('nvim-web-devicons')
304.729  000.322  000.322: require('bufferline.lazy')
306.683  001.949  001.949: require('bufferline.commands')
307.587  000.901  000.901: require('bufferline.config')
307.591  003.675  000.503: require('bufferline')
309.088  000.593  000.593: require('bufferline.utils')
309.089  001.494  000.901: require('bufferline.groups')
309.506  000.389  000.389: require('bufferline.constants')
309.890  000.367  000.367: require('bufferline.colors')
310.839  000.582  000.582: require('bufferline.highlights')
312.985  001.572  001.572: require('bufferline.hover')
313.922  000.898  000.898: require('bufferline.ui')
315.272  000.361  000.361: require('colorizer/nvim')
315.698  000.425  000.425: require('colorizer/trie')
315.872  001.779  000.993: require('colorizer')
320.936  000.361  000.361: require('treesitter-context.config')
320.943  000.838  000.477: require('treesitter-context')
321.819  000.420  000.420: require('ufo.utils')
321.822  000.779  000.359: require('ufo')
323.002  000.222  000.222: require('ufo.lib.disposable')
323.257  000.254  000.254: require('ufo.lib.log')
323.258  000.797  000.322: require('ufo.lib.event')
324.319  000.307  000.307: require('promise-async.utils')
324.605  000.284  000.284: require('promise-async.error')
324.886  000.278  000.278: require('promise-async.loop')
324.889  001.322  000.453: require('promise')
324.891  001.632  000.310: require('ufo.provider')
325.609  000.351  000.351: require('ufo.config')
326.031  000.219  000.219: require('promise-async.compat')
326.033  000.423  000.204: require('async')
327.022  000.341  000.341: require('ufo.model.buffer')
327.219  000.196  000.196: require('ufo.model.foldedline')
327.925  000.298  000.298: require('ufo.highlight')
328.215  000.290  000.290: require('ufo.render.extmark')
329.384  000.776  000.776: require('vim.treesitter.highlighter')
329.386  001.170  000.394: require('ufo.render.treesitter')
329.591  000.204  000.204: require('ufo.render.match')
329.595  002.375  000.413: require('ufo.render')
329.599  003.244  000.333: require('ufo.model.foldbuffer')
329.861  000.261  000.261: require('ufo.bufmanager')
330.508  000.292  000.292: require('ufo.wffi')
330.509  000.647  000.355: require('ufo.fold.driver')
330.511  004.477  000.325: require('ufo.fold.manager')
330.825  000.312  000.312: require('ufo.lib.debounce')
330.882  005.991  000.428: require('ufo.fold')
331.593  000.234  000.234: require('ufo.model.window')
331.596  000.713  000.479: require('ufo.decorator')
332.345  000.276  000.276: require('ufo.preview.floatwin')
332.667  000.321  000.321: require('ufo.preview.scrollbar')
332.933  000.265  000.265: require('ufo.preview.winbar')
333.257  000.322  000.322: require('ufo.preview.keymap')
333.261  001.664  000.479: require('ufo.preview')
333.265  011.422  000.626: require('ufo.main')
333.291  000.021  000.021: sourcing nvim_exec2() called at /Users/mustaphaf/.config/nvim/init.vim:830
333.331  000.005  000.005: sourcing nvim_exec2() called at /Users/mustaphaf/.config/nvim/init.vim:830
333.334  000.001  000.001: sourcing nvim_exec2() called at /Users/mustaphaf/.config/nvim/init.vim:830
333.343  000.007  000.007: sourcing nvim_exec2() called at /Users/mustaphaf/.config/nvim/init.vim:830
334.369  000.308  000.308: require('toggleterm.lazy')
334.661  000.291  000.291: require('toggleterm.constants')
335.358  000.695  000.695: require('toggleterm.terminal')
335.361  001.877  000.583: require('toggleterm')
336.013  000.316  000.316: require('toggleterm.colors')
336.367  000.354  000.354: require('toggleterm.utils')
336.372  001.009  000.340: require('toggleterm.config')
337.466  000.426  000.426: require('toggleterm.commandline')
337.498  000.012  000.012: sourcing nvim_exec2() called at /Users/mustaphaf/.config/nvim/init.vim:863
338.425  000.476  000.476: require('img-clip.config')
340.081  000.371  000.371: require('img-clip.debug')
340.083  000.751  000.381: require('img-clip.util')
340.085  001.209  000.458: require('img-clip.clipboard')
340.784  000.326  000.326: require('img-clip.fs')
340.785  000.700  000.373: require('img-clip.markup')
340.788  002.361  000.452: require('img-clip.paste')
340.789  003.258  000.422: require('img-clip')
341.201  000.396  000.396: require('avante_lib')
342.855  000.417  000.417: require('avante.utils.lru_cache')
343.208  000.352  000.352: require('avante.utils.diff2search_replace')
344.030  000.482  000.482: require('avante.utils.path')
344.040  002.839  001.588: require('avante.utils')
348.178  000.467  000.467: require('nui.split.utils')
348.187  001.134  000.667: require('nui.split')
349.808  001.108  001.108: require('avante.config')
349.810  001.621  000.513: require('avante.providers')
350.431  000.620  000.620: require('avante.path')
351.708  000.480  000.480: require('avante.highlights')
352.169  000.458  000.458: require('vim.hl')
352.179  001.746  000.809: require('avante.diff')
353.664  000.514  000.514: require('plenary.curl')
354.460  000.795  000.795: require('avante.libs.acp_client')
354.893  000.432  000.432: require('avante.utils.prompts')
355.317  000.422  000.422: require('avante.llm_tools.helpers')
357.684  001.603  001.603: require('avante.rag_service')
358.967  000.349  000.349: require('avante.llm_tools.base')
358.970  001.283  000.935: require('avante.llm_tools.replace_in_file')
360.289  000.374  000.374: require('avante.history.helpers')
360.656  000.366  000.366: require('avante.history.message')
360.664  001.244  000.505: require('avante.history')
361.045  000.380  000.380: require('avante.ui.line')
361.048  002.076  000.452: require('avante.llm_tools.dispatch_agent')
361.318  000.269  000.269: require('avante.llm_tools.glob')
361.576  000.256  000.256: require('avante.llm_tools.ls')
361.939  000.362  000.362: require('avante.llm_tools.grep')
362.220  000.280  000.280: require('avante.llm_tools.delete_tool_use_messages')
362.520  000.299  000.299: require('avante.llm_tools.add_todos')
362.792  000.272  000.272: require('avante.llm_tools.update_todo_status')
363.157  000.363  000.363: require('avante.llm_tools.str_replace')
363.534  000.376  000.376: require('avante.llm_tools.view')
363.796  000.262  000.262: require('avante.llm_tools.write_to_file')
364.115  000.318  000.318: require('avante.llm_tools.insert')
366.441  002.325  002.325: require('avante.llm_tools.undo_edit')
366.732  000.288  000.288: require('avante.llm_tools.think')
366.996  000.262  000.262: require('avante.llm_tools.get_diagnostics')
367.414  000.418  000.418: require('avante.llm_tools.bash')
367.927  000.512  000.512: require('avante.llm_tools.attempt_completion')
368.446  000.515  000.515: require('avante.llm_tools.edit_file')
368.449  013.131  000.793: require('avante.llm_tools')
368.462  016.282  000.988: require('avante.llm')
368.895  000.431  000.431: require('avante.utils.promptLogger')
369.388  000.492  000.492: require('avante.repo_map')
370.345  000.432  000.432: require('avante.ui.selector')
370.349  000.960  000.528: require('avante.file_selector')
371.373  001.022  001.022: require('avante.history.render')
371.808  000.430  000.430: require('avante.utils.logo')
373.606  001.797  001.797: require('avante.ui.button_group_line')
373.648  028.971  002.433: require('avante.sidebar')
374.851  000.514  000.514: require('avante.ui.prompt_input')
375.214  000.362  000.362: require('avante.selection_result')
375.565  000.350  000.350: require('avante.range')
375.569  001.919  000.693: require('avante.selection')
376.236  000.666  000.666: require('avante.suggestion')
376.252  032.203  000.646: require('avante')
377.859  000.254  000.254: require('avante.html2md')
379.579  000.369  000.369: require('avante.clipboard')
380.203  000.620  000.620: require('avante.libs.jsonparser')
380.205  001.682  000.693: require('avante.providers.claude')
380.866  000.373  000.373: require('avante.utils.environment')
382.513  001.643  001.643: require('avante.tokenizers')
388.058  000.388  000.388: require('cmp_avante.commands')
388.534  000.438  000.438: require('cmp_avante.mentions')
388.854  000.293  000.293: require('cmp_avante.shortcuts')
388.878  382.824  036.542: sourcing /Users/mustaphaf/.config/nvim/init.vim
388.885  000.770: sourcing vimrc file(s)
390.368  000.347  000.347: require('diffview.lazy')
391.458  000.182  000.182: require('diffview.ffi')
391.799  000.340  000.340: require('diffview.oop')
391.806  000.985  000.463: require('diffview.async')
392.755  000.940  000.940: require('diffview.utils')
392.941  000.182  000.182: require('diffview.mock')
392.950  002.541  000.434: require('diffview.logger')
393.327  000.371  000.371: require('diffview.control')
393.731  000.399  000.399: require('diffview.events')
393.734  004.024  000.366: require('diffview.bootstrap')
393.747  004.265  000.240: sourcing /Users/mustaphaf/.config/nvim/plugged/diffview.nvim/plugin/diffview.lua
394.467  000.354  000.354: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-delve/plugin/delve.vim
395.044  000.262  000.262: sourcing /Users/mustaphaf/.config/nvim/plugged/undotree/plugin/undotree.vim
395.625  000.175  000.175: sourcing /Users/mustaphaf/.config/nvim/plugged/twilight.nvim/plugin/twilight.vim
396.089  000.191  000.191: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-maximizer/plugin/maximizer.vim
396.982  000.550  000.550: sourcing /Users/mustaphaf/.config/nvim/plugged/editorconfig-vim/plugin/editorconfig.vim
397.665  000.306  000.306: sourcing /Users/mustaphaf/.config/nvim/plugged/neo-tree.nvim/plugin/neo-tree.lua
398.414  000.408  000.408: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-lspconfig/plugin/lspconfig.lua
398.822  000.128  000.128: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-colorizer.lua/plugin/colorizer.vim
400.444  000.265  000.265: require('nvim-ts-autotag._log')
400.720  000.275  000.275: require('nvim-ts-autotag.config.init')
401.716  000.350  000.350: require('nvim-ts-autotag.utils')
401.718  000.565  000.214: require('nvim-ts-autotag.config.ft')
401.720  000.999  000.434: require('nvim-ts-autotag.config.plugin')
401.723  002.028  000.489: require('nvim-ts-autotag.internal')
401.724  002.413  000.385: require('nvim-ts-autotag')
401.727  002.630  000.217: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-ts-autotag/plugin/nvim-ts-autotag.lua
402.768  000.762  000.762: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-treesitter/plugin/nvim-treesitter.lua
403.463  000.394  000.394: sourcing /Users/mustaphaf/.config/nvim/plugged/telescope.nvim/plugin/telescope.lua
404.995  000.383  000.383: require('treesitter-context.util')
405.000  000.977  000.594: require('treesitter-context.render')
405.060  001.280  000.304: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-treesitter-context/plugin/treesitter-context.lua
405.570  000.231  000.231: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-spectre/plugin/spectre.lua
406.211  000.315  000.315: sourcing /Users/mustaphaf/.config/nvim/plugged/winresizer/plugin/winresizer.vim
406.728  000.219  000.219: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-commentary/plugin/commentary.vim
407.823  000.819  000.819: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-fugitive/plugin/fugitive.vim
408.530  000.426  000.426: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-surround/plugin/surround.vim
409.554  000.386  000.386: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-visual-multi/autoload/vm/plugs.vim
410.058  000.206  000.206: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-visual-multi/autoload/vm/maps.vim
410.372  000.105  000.105: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-visual-multi/autoload/vm/maps/all.vim
410.895  002.094  001.397: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-visual-multi/plugin/visual-multi.vim
411.418  000.246  000.246: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-ts-context-commentstring/plugin/ts_context_commentstring.lua
412.485  000.214  000.214: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/init.vim
413.216  000.394  000.394: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/parts.vim
413.637  000.140  000.140: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/formatter/short_path.vim
414.609  000.293  000.293: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/util.vim
414.659  002.896  001.855: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/plugin/airline.vim
416.066  000.235  000.235: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline.vim
416.635  001.644  001.409: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-devicons/plugin/webdevicons.vim
417.191  000.248  000.248: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-terminal/plugin/vimterm_term.vim
418.079  000.177  000.177: sourcing /Users/mustaphaf/.config/nvim/plugged/coc.nvim/autoload/coc/rpc.vim
418.759  000.444  000.444: sourcing /Users/mustaphaf/.config/nvim/plugged/coc.nvim/autoload/coc/util.vim
419.480  000.258  000.258: sourcing /Users/mustaphaf/.config/nvim/plugged/coc.nvim/autoload/coc/client.vim
421.391  003.888  003.008: sourcing /Users/mustaphaf/.config/nvim/plugged/coc.nvim/plugin/coc.vim
423.579  000.105  000.105: sourcing /Users/mustaphaf/.config/nvim/plugged/coc.nvim/plugin/coc.lua
424.691  000.227  000.227: sourcing /Users/mustaphaf/.config/nvim/plugged/ctrlsf.vim/autoload/ctrlsf/backend.vim
424.890  000.903  000.675: sourcing /Users/mustaphaf/.config/nvim/plugged/ctrlsf.vim/plugin/ctrlsf.vim
426.518  001.296  001.296: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-wakatime/plugin/wakatime.vim
427.200  000.345  000.345: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-move/plugin/move.vim
427.747  000.166  000.166: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-code-action-menu/plugin/code_action_menu.vim
428.237  000.178  000.178: sourcing /Users/mustaphaf/.config/nvim/plugged/FixCursorHold.nvim/plugin/fix_cursorhold_nvim.vim
428.748  000.187  000.187: sourcing /Users/mustaphaf/.config/nvim/plugged/rust.vim/plugin/cargo.vim
428.949  000.098  000.098: sourcing /Users/mustaphaf/.config/nvim/plugged/rust.vim/plugin/rust.vim
429.525  000.270  000.270: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-dap/plugin/dap.lua
430.156  000.254  000.254: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-tmux-navigator/plugin/tmux_navigator.vim
431.378  000.565  000.565: require('cmp.utils.highlight')
431.553  000.006  000.006: sourcing nvim_exec2() called at /Users/mustaphaf/.config/nvim/plugged/nvim-cmp/plugin/cmp.lua:0
431.554  001.007  000.437: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-cmp/plugin/cmp.lua
433.843  000.300  000.300: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vital/vsnip.vim
434.406  000.202  000.202: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Position.vim
434.857  000.163  000.163: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vital/_vsnip.vim
435.127  001.997  001.333: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vsnip/snippet.vim
435.666  000.190  000.190: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vital/_vsnip/VS/LSP/TextEdit.vim
436.171  000.160  000.160: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Text.vim
436.813  000.264  000.264: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Buffer.vim
437.266  000.059  000.059: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Option.vim
437.892  000.238  000.238: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Diff.vim
437.996  005.245  002.338: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vsnip/session.vim
438.132  005.815  000.570: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/autoload/vsnip.vim
438.280  006.410  000.596: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-vsnip/plugin/vsnip.vim
439.679  000.424  000.424: require('dressing.patch')
439.681  000.871  000.447: require('dressing')
439.686  001.074  000.203: sourcing /Users/mustaphaf/.config/nvim/plugged/dressing.nvim/plugin/dressing.lua
440.119  000.126  000.126: sourcing /Users/mustaphaf/.config/nvim/plugged/plenary.nvim/plugin/plenary.vim
440.581  000.146  000.146: sourcing /Users/mustaphaf/.config/nvim/plugged/nvim-web-devicons/plugin/nvim-web-devicons.vim
441.111  000.244  000.244: sourcing /Users/mustaphaf/.config/nvim/plugged/img-clip.nvim/plugin/img-clip.lua
441.684  000.284  000.284: sourcing /Users/mustaphaf/.config/nvim/plugged/copilot.vim/plugin/copilot.vim
443.299  001.326  001.326: sourcing /Users/mustaphaf/.config/nvim/plugged/avante.nvim/plugin/avante.lua
444.320  000.500  000.500: require('snacks')
444.321  000.715  000.215: sourcing /Users/mustaphaf/.config/nvim/plugged/snacks.nvim/plugin/snacks.lua
444.807  000.201  000.201: sourcing /Users/mustaphaf/.config/nvim/plugged/which-key.nvim/plugin/which-key.lua
445.787  000.260  000.260: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/gzip.vim
447.829  000.302  000.302: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
447.884  002.001  001.700: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/matchit.vim
448.241  000.249  000.249: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/matchparen.vim
450.134  000.326  000.326: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/pack/dist/opt/netrw/plugin/netrwPlugin.vim
450.175  001.831  001.505: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/netrwPlugin.vim
450.402  000.127  000.127: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/rplugin.vim
450.566  000.052  000.052: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/shada.vim
450.704  000.028  000.028: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/spellfile.vim
450.879  000.072  000.072: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/tarPlugin.vim
451.014  000.029  000.029: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/tutor.vim
451.218  000.102  000.102: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/zipPlugin.vim
451.448  000.123  000.123: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/editorconfig.lua
451.747  000.197  000.197: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/man.lua
452.044  000.146  000.146: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/osc52.lua
452.284  000.126  000.126: sourcing /opt/homebrew/Cellar/neovim/0.11.5/share/nvim/runtime/plugin/tohtml.lua
452.321  018.025: loading rtp plugins
452.500  000.179: loading packages
457.532  001.038  001.038: require('ibl.utils')
457.538  001.781  000.743: require('ibl.config')
458.425  000.362  000.362: require('ibl.indent')
458.429  000.890  000.528: require('ibl.hooks')
458.430  003.491  000.820: require('ibl.highlights')
458.776  000.345  000.345: require('ibl.autocmds')
460.609  001.832  001.832: require('ibl.inlay_hints')
461.095  000.482  000.482: require('ibl.virt_text')
462.171  000.742  000.742: require('ibl.scope_languages')
462.173  001.077  000.335: require('ibl.scope')
462.177  008.406  001.178: require('ibl')
462.208  008.676  000.270: sourcing /Users/mustaphaf/.config/nvim/plugged/indent-blankline.nvim/after/plugin/commands.lua
462.776  000.192  000.192: sourcing /Users/mustaphaf/.config/nvim/plugged/ctrlsf.vim/after/plugin/ctrlsf.vim
463.297  000.223  000.223: sourcing /Users/mustaphaf/.config/nvim/plugged/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
464.463  000.660  000.660: require('cmp_nvim_lsp_signature_help')
464.499  000.923  000.264: sourcing /Users/mustaphaf/.config/nvim/plugged/cmp-nvim-lsp-signature-help/after/plugin/cmp_nvim_lsp_signature_help.lua
466.332  000.249  000.249: require('cmp_buffer.timer')
466.334  000.635  000.386: require('cmp_buffer.buffer')
466.336  000.959  000.324: require('cmp_buffer.source')
466.337  001.349  000.390: require('cmp_buffer')
466.370  001.588  000.239: sourcing /Users/mustaphaf/.config/nvim/plugged/cmp-buffer/after/plugin/cmp_buffer.lua
467.240  000.482  000.482: require('cmp_path')
467.256  000.587  000.105: sourcing /Users/mustaphaf/.config/nvim/plugged/cmp-path/after/plugin/cmp_path.lua
468.359  000.604  000.604: require('cmp_cmdline')
468.394  000.857  000.253: sourcing /Users/mustaphaf/.config/nvim/plugged/cmp-cmdline/after/plugin/cmp_cmdline.lua
469.357  000.429  000.429: require('cmp_vsnip')
469.418  000.701  000.272: sourcing /Users/mustaphaf/.config/nvim/plugged/cmp-vsnip/after/plugin/cmp_vsnip.lua
469.424  003.175: loading after plugins
469.432  000.008: inits 3
471.258  001.826: reading ShaDa
471.399  000.012  000.012: sourcing nvim_exec2() called at BufWinEnter Autocommands for "*":0
472.299  000.517  000.517: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions.vim
472.744  000.162  000.162: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/quickfix.vim
473.399  000.250  000.250: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/netrw.vim
473.835  000.150  000.150: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/term.vim
474.234  000.049  000.049: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/undotree.vim
474.621  000.101  000.101: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/hunks.vim
475.223  000.298  000.298: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/branch.vim
475.708  000.191  000.191: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/fugitiveline.vim
476.222  000.213  000.213: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/nvimlsp.vim
476.708  000.211  000.211: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/coc.vim
477.361  000.268  000.268: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/whitespace.vim
477.807  000.078  000.078: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/po.vim
478.157  000.084  000.084: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/wordcount.vim
478.708  000.173  000.173: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/xkblayout.vim
479.032  000.034  000.034: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/keymap.vim
479.667  000.056  000.056: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/searchcount.vim
482.030  000.060  000.060: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/section.vim
482.591  000.278  000.278: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/highlighter.vim
485.360  000.057  000.057: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/themes.vim
485.515  000.461  000.403: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/themes/dark.vim
492.896  000.234  000.234: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/builder.vim
493.511  000.206  000.206: sourcing /Users/mustaphaf/.config/nvim/plugged/vim-airline/autoload/airline/extensions/default.vim
499.698  000.264  000.264: sourcing /Users/mustaphaf/.config/nvim/plugged/coc.nvim/autoload/coc/window.vim
499.764  024.159: opening buffers
500.534  000.564  000.564: require('bufferline.state')
500.988  000.397  000.397: require('coc.diagnostic')
502.836  001.845  001.845: require('vim.diagnostic')
505.712  001.184  001.184: sourcing /Users/mustaphaf/.config/nvim/plugged/copilot.vim/autoload/copilot.vim
506.257  000.177  000.177: sourcing /Users/mustaphaf/.config/nvim/plugged/copilot.vim/autoload/copilot/util.vim
506.288  002.358: BufEnter autocommands
506.290  000.002: editing files in windows
508.180  000.754  000.754: require('dap.ui')
508.190  001.724  000.970: require('dap.repl')
508.194  000.181: --- NVIM STARTED ---

